TripID,CustomerID,DriverID,VehicleID,TotalFuelConsumption,AxleWeightAverage,TotalDistance,AltitiudeUp_dmperkm,AltitudeDown_dmperkm,Altitude_sum_dmperkm
14406451,Customer5,Driver135,Vehicle35,0.5,5631,0.275,363.6363636,2327.272727,2690.909091
14406453,Customer5,Driver167,Vehicle34,4.5,8719,14.83,64.05933918,72.15104518,136.2103844
14406456,Customer5,Driver135,Vehicle35,20,5829,78.835,90.69575696,82.45068815,173.1464451
14406460,Customer5,Driver167,Vehicle34,32.5,8727,119.765,86.08525028,96.10487204,182.1901223
14406469,Customer5,Driver101,Vehicle33,6,6275,13.495,147.462023,235.6428307,383.1048536
14406473,Customer5,Driver101,Vehicle33,11.5,6272,44.27,214.8181613,173.4809126,388.2990739
14406476,Customer5,Driver135,Vehicle35,65.5,5841,268.02,83.79971644,86.15028729,169.9500037
14406477,Customer5,Driver167,Vehicle34,59,7851,205.43,107.2871538,111.522173,218.8093268
14406485,Customer5,Driver101,Vehicle33,17,6213,65.88,108.3788707,118.7006679,227.0795386
14406491,Customer5,Driver101,Vehicle33,7.5,8140,23.98,145.1209341,143.8698916,288.9908257
14406500,Customer5,Driver101,Vehicle33,17.5,6408,66.525,114.6937242,105.3739196,220.0676437
14406509,Customer5,Driver135,Vehicle35,67,5804,259.81,94.03025288,107.1552288,201.1854817
14406510,Customer5,Driver101,Vehicle33,10.5,6895,41.82,116.2123386,105.9301769,222.1425155
14406591,Customer4,Driver178,Vehicle19,21,7699,37.28,42.91845494,42.11373391,85.03218884
14406604,Customer4,Driver178,Vehicle19,0.5,10373,0.125,160,80,240
14406621,Customer4,Driver178,Vehicle19,25,5867,75.72,29.58267301,29.97886952,59.56154253
14406633,Customer4,Driver178,Vehicle19,19,6600,61.695,32.09336251,33.87632709,65.9696896
14406650,Customer4,Driver178,Vehicle19,18,6629,59.62,30.191211,32.5394163,62.73062731
14406671,Customer4,Driver178,Vehicle19,10,6500,32.38,28.41260037,26.55960469,54.97220506
14406679,Customer4,Driver178,Vehicle19,9,6375,31.865,23.53679586,26.98885925,50.52565511
14406687,Customer4,Driver178,Vehicle19,19.5,6590,64.745,27.64692254,29.50034752,57.14727006
14406703,Customer4,Driver178,Vehicle19,21.5,5630,65.345,26.78093198,27.54610146,54.32703344
14406719,Customer4,Driver178,Vehicle19,0.5,5200,0.12,0,166.6666667,166.6666667
14406720,Customer4,Driver178,Vehicle19,3,6100,10.975,19.13439636,25.51252847,44.64692483
14407402,Customer3,Driver172,Vehicle2,44.5,0,208.185,82.95506401,77.62326777,160.5783318
14407429,Customer3,Driver117,Vehicle41,75.5,0,285.31,78.05544846,80.96456486,159.0200133
14407434,Customer3,Driver172,Vehicle2,17.5,0,53.64,163.310962,191.4615958,354.7725578
14407451,Customer3,Driver172,Vehicle2,0,0,0.03,1000,333.3333333,1333.333333
14407461,Customer3,Driver172,Vehicle2,10,0,41.84,186.9024857,148.1835564,335.0860421
14407479,Customer3,Driver172,Vehicle2,0.5,0,1.15,469.5652174,434.7826087,904.3478261
14407492,Customer3,Driver117,Vehicle41,76.5,0,225.55,135.1363334,135.535358,270.6716914
14407496,Customer3,Driver172,Vehicle2,8,0,44.7,110.0671141,97.76286353,207.8299776
14407513,Customer3,Driver172,Vehicle2,0,0,0.79,569.6202532,506.3291139,1075.949367
14407532,Customer3,Driver172,Vehicle2,50,0,214.395,86.94232608,97.11047366,184.0527997
14407562,Customer3,Driver117,Vehicle41,1.5,0,2.04,568.627451,436.2745098,1004.901961
14407930,Customer3,Driver172,Vehicle2,61.5,0,220.875,132.4278438,123.5993209,256.0271647
14407964,Customer3,Driver117,Vehicle41,1,0,0.415,578.313253,1156.626506,1734.939759
14407980,Customer3,Driver172,Vehicle2,8.5,0,34.085,111.7793751,101.5109286,213.2903037
14407991,Customer3,Driver172,Vehicle2,0.5,0,0.86,988.372093,1011.627907,2000
14408019,Customer3,Driver172,Vehicle2,3.5,0,16.25,140.3076923,164.9230769,305.2307692
14408021,Customer3,Driver117,Vehicle41,7.5,0,28.65,126.0034904,118.3246073,244.3280977
14408035,Customer3,Driver117,Vehicle41,1.5,0,2.695,567.7179963,582.5602968,1150.278293
14408055,Customer3,Driver172,Vehicle2,13.5,0,47.105,87.67646747,107.6318862,195.3083537
14408059,Customer3,Driver117,Vehicle41,0.5,0,0.355,591.5492958,507.0422535,1098.591549
14408062,Customer3,Driver117,Vehicle41,74,0,237.935,106.9199571,109.6097674,216.5297245
14408063,Customer3,Driver172,Vehicle2,58.5,0,232.57,88.10250677,94.98215591,183.0846627
14408092,Customer3,Driver172,Vehicle2,3.5,0,10.305,89.27704998,169.8204755,259.0975255
14408587,Customer2,Driver154,Vehicle38,62.5,5953,283.285,44.01927388,35.58254055,79.60181443
14408588,Customer2,Driver156,Vehicle39,85,6428,314.97,52.22719624,66.32377687,118.5509731
14408589,Customer2,Driver138,Vehicle5,48,7678,202.135,21.76763054,29.58418878,51.35181933
14408596,Customer2,Driver16,Vehicle10,0,6301,0.135,148.1481481,296.2962963,444.4444444
14408601,Customer2,Driver16,Vehicle10,0.5,6256,0.255,235.2941176,196.0784314,431.372549
14408602,Customer2,Driver138,Vehicle5,19.5,7617,66.175,52.89006422,73.89497544,126.7850397
14408605,Customer2,Driver16,Vehicle10,0,4611,0.11,90.90909091,90.90909091,181.8181818
14408611,Customer2,Driver146,Vehicle37,6,5106,13.81,104.2722665,166.5459812,270.8182476
14408612,Customer2,Driver16,Vehicle10,12,6456,54.915,50.80579077,44.9786033,95.78439406
14408613,Customer2,Driver21,Vehicle40,3,6696,5.09,110.0196464,72.69155206,182.7111984
14408615,Customer2,Driver146,Vehicle37,8,6241,21.5,100,96.74418605,196.744186
14408616,Customer2,Driver21,Vehicle40,6.5,6593,15.695,98.12042052,110.8633323,208.9837528
14408617,Customer2,Driver138,Vehicle5,7.5,6793,22.405,68.2883285,76.76857844,145.0569069
14408625,Customer2,Driver16,Vehicle10,0.5,6061,0.17,235.2941176,58.82352941,294.1176471
14408627,Customer2,Driver16,Vehicle10,0,6940,0.05,0,400,400
14408628,Customer2,Driver138,Vehicle5,0.5,6612,0.09,888.8888889,777.7777778,1666.666667
14408631,Customer2,Driver21,Vehicle40,14,6602,42.89,77.64047564,113.079972,190.7204477
14408632,Customer2,Driver138,Vehicle5,6,6809,14.385,57.00382343,132.0820299,189.0858533
14408633,Customer2,Driver16,Vehicle10,56.5,6233,227.925,37.38071734,37.51233959,74.89305693
14408634,Customer2,Driver146,Vehicle37,1,6613,11.38,195.0790861,24.60456942,219.6836555
14408637,Customer2,Driver146,Vehicle37,11.5,6523,37.815,91.49808277,79.33359778,170.8316806
14408638,Customer2,Driver21,Vehicle40,16,6615,61.945,61.18330777,61.18330777,122.3666155
14408640,Customer2,Driver138,Vehicle5,17.5,5558,89.64,79.0941544,47.74654172,126.8406961
14408647,Customer2,Driver146,Vehicle37,7.5,6507,19.5,90.76923077,120,210.7692308
14408648,Customer2,Driver21,Vehicle40,5,6592,10.61,70.68803016,43.35532516,114.0433553
14408649,Customer2,Driver138,Vehicle5,6.5,5821,18.345,134.0964841,103.0253475,237.1218316
14408650,Customer2,Driver146,Vehicle37,10.5,6658,40.835,77.13970858,53.87535203,131.0150606
14408652,Customer2,Driver21,Vehicle40,12,6765,53.845,55.71547962,49.40105859,105.1165382
14408655,Customer2,Driver138,Vehicle5,0,7223,0.06,666.6666667,500,1166.666667
14408661,Customer2,Driver148,Vehicle38,23.5,6182,102.95,27.68334143,27.87761049,55.56095192
14408665,Customer2,Driver146,Vehicle37,10,6798,22.685,96.09874366,141.9440159,238.0427595
14408668,Customer2,Driver16,Vehicle10,0.5,6206,0.185,378.3783784,162.1621622,540.5405405
14408669,Customer2,Driver21,Vehicle40,2.5,6436,5.13,267.0565302,105.2631579,372.3196881
14408670,Customer2,Driver146,Vehicle37,8.5,6611,25.16,63.19554849,101.7488076,164.9443561
14408673,Customer2,Driver21,Vehicle40,11.5,6719,35.98,79.76653696,70.03891051,149.8054475
14408674,Customer2,Driver16,Vehicle10,4.5,6183,14.795,27.71206489,27.03616087,54.74822575
14408675,Customer2,Driver148,Vehicle38,0,6382,0.125,320,160,480
14408679,Customer2,Driver148,Vehicle38,7.5,6567,14.645,74.42813247,60.7715944,135.1997269
14408681,Customer2,Driver16,Vehicle10,0,5253,0.2,150,200,350
14408682,Customer2,Driver16,Vehicle10,2,6338,4.965,80.56394763,84.59214502,165.1560926
14408683,Customer2,Driver146,Vehicle37,4,5892,11.305,110.570544,132.6846528,243.2551968
14408686,Customer2,Driver21,Vehicle40,13.5,9601,56.825,69.68763748,46.10646722,115.7941047
14408691,Customer2,Driver16,Vehicle10,8.5,6158,25.82,32.53292022,38.34237026,70.87529047
14408692,Customer2,Driver148,Vehicle38,8,6383,16.97,38.89216264,36.53506187,75.42722451
14408693,Customer2,Driver146,Vehicle37,2,11875,3.46,271.6763006,124.2774566,395.9537572
14408694,Customer2,Driver21,Vehicle40,6,6221,19.74,50.6585613,79.53394124,130.1925025
14408695,Customer2,Driver16,Vehicle10,10.5,6805,27.84,64.29597701,59.62643678,123.9224138
14408698,Customer2,Driver146,Vehicle37,5.5,7153,30.37,98.12314784,46.75666776,144.8798156
14408700,Customer2,Driver21,Vehicle40,9,6126,20.36,123.7721022,151.2770138,275.0491159
14408701,Customer2,Driver21,Vehicle40,1,5992,1.1,209.0909091,227.2727273,436.3636364
14408703,Customer2,Driver148,Vehicle38,32,6630,90.57,29.36954842,28.59666556,57.96621398
14408704,Customer2,Driver146,Vehicle37,2,6402,5.355,37.34827264,41.08309991,78.43137255
14408705,Customer2,Driver16,Vehicle10,12.5,6736,37.5,33.06666667,29.86666667,62.93333333
14408706,Customer2,Driver146,Vehicle37,0,6274,0.655,76.33587786,122.1374046,198.4732824
14408707,Customer2,Driver21,Vehicle40,3,9528,9.97,179.5386158,81.24373119,260.782347
14408708,Customer2,Driver146,Vehicle37,18,6108,68.355,56.46989979,61.88281764,118.3527174
14408710,Customer2,Driver16,Vehicle10,25,6196,81.555,33.84219239,31.88032616,65.72251855
14408711,Customer2,Driver21,Vehicle40,12,5947,51.64,54.99612703,43.18357862,98.17970565
14408713,Customer2,Driver148,Vehicle38,0.5,7217,0.105,95.23809524,95.23809524,190.4761905
14408714,Customer2,Driver146,Vehicle37,13.5,6004,51.165,76.81031955,101.4365289,178.2468484
14408718,Customer2,Driver16,Vehicle10,0,5940,0.16,62.5,62.5,125
14408738,Customer2,Driver156,Vehicle39,15.5,5342,80.49,32.05367126,47.83202882,79.88570009
14408739,Customer2,Driver154,Vehicle38,74.5,6387,290.365,51.96907341,65.15936838,117.1284418
14408741,Customer2,Driver138,Vehicle5,12,7490,51.02,22.93218346,16.07212858,39.00431203
14408748,Customer2,Driver138,Vehicle5,37,5889,196.765,29.1210327,22.92074302,52.04177572
14408749,Customer2,Driver156,Vehicle39,19.5,5036,87.75,88.77492877,89.45868946,178.2336182
14408755,Customer2,Driver156,Vehicle39,1.5,6406,1.975,86.07594937,232.9113924,318.9873418
14408756,Customer2,Driver138,Vehicle5,29,5889,113.5,37.18061674,70.22026432,107.4008811
14408757,Customer2,Driver154,Vehicle38,6,6527,31.98,63.1644778,39.39962477,102.5641026
14408759,Customer2,Driver154,Vehicle38,10,6524,47.49,82.12255212,53.90608549,136.0286376
14409004,Customer2,Driver156,Vehicle39,39,6499,178.26,50.82463817,36.96847302,87.79311119
14409005,Customer2,Driver154,Vehicle38,109,6738,337.17,93.21707151,95.91600676,189.1330783
14409006,Customer2,Driver138,Vehicle5,68,5773,319.77,49.75451105,34.71244957,84.46696063
14409007,Customer2,Driver156,Vehicle39,24,6426,99.475,27.94672028,24.52877607,52.47549636
14409012,Customer2,Driver16,Vehicle10,45,6294,170.25,28.83994126,34.12628488,62.96622614
14409021,Customer2,Driver146,Vehicle37,14,6168,35.275,99.78738483,121.8993622,221.686747
14409024,Customer2,Driver21,Vehicle40,17.5,6470,55.25,44.3438914,51.40271493,95.74660633
14409030,Customer2,Driver16,Vehicle10,12.5,6368,39.715,45.32292585,52.87674682,98.19967267
14409034,Customer2,Driver146,Vehicle37,1,6526,11.36,191.0211268,28.16901408,219.1901408
14409036,Customer2,Driver146,Vehicle37,0.5,6548,1.315,433.460076,60.8365019,494.2965779
14409037,Customer2,Driver21,Vehicle40,19.5,6395,74.285,53.8466716,73.63532342,127.481995
14409039,Customer2,Driver16,Vehicle10,0,6620,0.22,227.2727273,272.7272727,500
14409042,Customer2,Driver146,Vehicle37,11.5,6687,44.41,84.89079036,74.53276289,159.4235533
14409045,Customer2,Driver16,Vehicle10,22.5,6361,88.61,52.59000113,45.59304819,98.18304932
14409051,Customer2,Driver21,Vehicle40,36,6415,147.58,47.29638162,55.08876542,102.385147
14409052,Customer2,Driver146,Vehicle37,6,6622,18.025,76.56033287,122.6074896,199.1678225
14409058,Customer2,Driver159,Vehicle5,22,7236,81.94,31.24237247,29.77788626,61.02025873
14409060,Customer2,Driver146,Vehicle37,9.5,6822,33.995,102.3679953,81.77673187,184.1447272
14409061,Customer2,Driver16,Vehicle10,13.5,5690,49.595,48.391975,51.41647343,99.80844843
14409064,Customer2,Driver148,Vehicle39,27.5,6735,102.865,27.80343168,27.02571331,54.829145
14409072,Customer2,Driver146,Vehicle37,4,6005,14.84,97.70889488,86.25336927,183.9622642
14409083,Customer2,Driver146,Vehicle37,3,7049,6.425,121.4007782,133.8521401,255.2529183
14409084,Customer2,Driver21,Vehicle40,2,6431,4.555,72.4478595,109.7694841,182.2173436
14409085,Customer2,Driver159,Vehicle5,3,5649,7.045,211.497516,212.9169624,424.4144784
14409086,Customer2,Driver16,Vehicle10,0,5984,0.31,387.0967742,161.2903226,548.3870968
14409092,Customer2,Driver146,Vehicle37,10,6722,23.845,114.4894108,145.1037953,259.5932061
14409093,Customer2,Driver159,Vehicle5,2,6111,4.96,38.30645161,48.38709677,86.69354839
14409094,Customer2,Driver16,Vehicle10,4.5,9783,16.945,59.01445854,64.9159044,123.9303629
14409096,Customer2,Driver21,Vehicle40,6.5,6247,25,37.6,46.8,84.4
14409097,Customer2,Driver148,Vehicle39,0,6445,0.245,81.63265306,693.877551,775.5102041
14409099,Customer2,Driver148,Vehicle39,38,5834,126.37,36.63844267,35.45145209,72.08989475
14409101,Customer2,Driver146,Vehicle37,12,6947,47.11,106.3468478,92.54935258,198.8962004
14409102,Customer2,Driver16,Vehicle10,19,7053,63.73,72.65024321,63.23552487,135.8857681
14409105,Customer2,Driver154,Vehicle38,80,6165,341.74,76.60794756,74.82296483,151.4309124
14409106,Customer2,Driver21,Vehicle40,9,6881,35.76,98.15436242,54.8098434,152.9642058
14409113,Customer2,Driver159,Vehicle5,17,5942,49.17,46.77648973,45.55623348,92.33272321
14409114,Customer2,Driver146,Vehicle37,1,7018,1.4,85.71428571,35.71428571,121.4285714
14409115,Customer2,Driver146,Vehicle37,0,7052,0.335,179.1044776,59.70149254,238.8059701
14409116,Customer2,Driver21,Vehicle40,23.5,7389,92.215,84.6933796,62.24583853,146.9392181
14409119,Customer2,Driver146,Vehicle37,6.5,6976,19.31,60.07250129,70.4298291,130.5023304
14409120,Customer2,Driver16,Vehicle10,0.5,5681,0.795,62.89308176,88.05031447,150.9433962
14409122,Customer2,Driver16,Vehicle10,0,5686,0.205,97.56097561,48.7804878,146.3414634
14409124,Customer2,Driver146,Vehicle37,6.5,8212,20.665,58.06919913,83.23251875,141.3017179
14409126,Customer2,Driver159,Vehicle5,23.5,6351,88.83,28.48136891,29.15681639,57.6381853
14409127,Customer2,Driver21,Vehicle40,6,7048,19.54,129.9897646,112.0777892,242.0675537
14409128,Customer2,Driver16,Vehicle10,0,5239,0.115,608.6956522,86.95652174,695.6521739
14409130,Customer2,Driver16,Vehicle10,0,4612,0.07,142.8571429,0,142.8571429
14409134,Customer2,Driver146,Vehicle37,17.5,6124,75.655,72.69843368,66.75038001,139.4488137
14409140,Customer2,Driver16,Vehicle10,0.5,8411,0.22,272.7272727,181.8181818,454.5454545
14409141,Customer2,Driver146,Vehicle37,6.5,6247,22.5,51.55555556,107.1111111,158.6666667
14409142,Customer2,Driver159,Vehicle5,0.5,7028,0.185,108.1081081,216.2162162,324.3243243
14409144,Customer2,Driver16,Vehicle10,1.5,8239,1.285,116.7315175,124.5136187,241.2451362
14409145,Customer2,Driver159,Vehicle5,38,6778,122.3,31.56173344,33.85118561,65.41291905
14409149,Customer2,Driver154,Vehicle38,25.5,5700,103.715,88.2225329,100.1783734,188.4009063
14409153,Customer2,Driver154,Vehicle38,3.5,5574,11.01,164.3960036,91.73478656,256.1307902
14409156,Customer2,Driver154,Vehicle38,0,5948,0.1,1000,0,1000
14409157,Customer2,Driver159,Vehicle5,10.5,6696,27.38,52.95836377,60.62819576,113.5865595
14409158,Customer2,Driver154,Vehicle38,7.5,6199,16.595,110.8767701,145.8270563,256.7038265
14409160,Customer2,Driver138,Vehicle5,13,6766,51.175,38.49535906,50.41524182,88.91060088
14409161,Customer2,Driver154,Vehicle38,5.5,6342,25.075,79.76071785,40.6779661,120.4386839
14409168,Customer2,Driver154,Vehicle38,52,6284,237.93,35.13638465,26.18417182,61.32055647
14409173,Customer1,Driver128,Vehicle31,26,9095,60.235,132.8131485,129.8248527,262.6380012
14409182,Customer1,Driver128,Vehicle31,31.5,12077,64.575,122.8029423,123.4223771,246.2253194
14409187,Customer1,Driver128,Vehicle31,1,10320,0.98,255.1020408,663.2653061,918.3673469
14409190,Customer1,Driver128,Vehicle31,25.5,10430,68.01,125.2756948,131.8923688,257.1680635
14409202,Customer1,Driver128,Vehicle31,11.5,12855,28.415,169.2767904,162.5901812,331.8669717
14409218,Customer1,Driver128,Vehicle31,16.5,13851,48.495,141.4578823,143.9323642,285.3902464
14409229,Customer1,Driver128,Vehicle31,1,12617,1.22,401.6393443,696.7213115,1098.360656
14409235,Customer1,Driver128,Vehicle31,7.5,10247,20.83,203.0724916,166.5866539,369.6591455
14409239,Customer1,Driver128,Vehicle31,0,12611,0.25,1040,440,1480
14409247,Customer1,Driver128,Vehicle31,11.5,9348,25.235,178.3237567,173.5684565,351.8922132
14409249,Customer1,Driver116,Vehicle20,50.5,7640,160.025,110.5452273,111.4200906,221.9653179
14409266,Customer1,Driver128,Vehicle31,7,8197,21.74,159.1536339,169.2732291,328.4268629
14409276,Customer1,Driver128,Vehicle31,0.5,6729,0.015,666.6666667,3333.333333,4000
14409283,Customer1,Driver128,Vehicle31,24.5,7175,76.475,109.0552468,102.5171625,211.5724093
14409308,Customer1,Driver116,Vehicle20,78,6548,257.87,102.2608291,105.2080506,207.4688797
14409348,Customer1,Driver116,Vehicle20,89,7896,252.625,135.2993568,134.0722415,269.3715982
14409394,Customer1,Driver2,Vehicle0,1.5,10855,0.845,662.7218935,603.5502959,1266.272189
14409395,Customer1,Driver2,Vehicle0,49.5,7746,177.645,104.5343241,102.1700583,206.7043823
14409400,Customer1,Driver2,Vehicle0,58.5,7214,199.635,107.9470033,113.9579733,221.9049766
14409430,Customer1,Driver2,Vehicle0,17.5,6228,65.22,109.7822754,101.809261,211.5915363
14409433,Customer1,Driver2,Vehicle0,0.5,6675,0.42,1000,1023.809524,2023.809524
14409435,Customer1,Driver2,Vehicle0,42,6785,164.87,94.37738825,94.1954267,188.5728149
14409438,Customer1,Driver2,Vehicle0,38.5,6785,145.285,83.83522043,96.84413394,180.6793544
14409621,Customer1,Driver128,Vehicle31,34.5,9079,81.425,145.1642616,147.3748849,292.5391465
14409629,Customer1,Driver128,Vehicle31,1,10260,1,710,780,1490
14409630,Customer1,Driver128,Vehicle31,22.5,9686,60.82,109.9967116,115.586978,225.5836896
14409638,Customer1,Driver128,Vehicle31,13,11683,26.33,233.5738701,239.2707938,472.8446639
14409646,Customer1,Driver128,Vehicle31,13,10400,44.61,134.7231562,119.4799372,254.2030935
14409665,Customer1,Driver128,Vehicle31,11.5,7956,25.23,220.7689259,220.3725723,441.1414982
14409671,Customer1,Driver116,Vehicle20,1.5,6075,2.525,483.1683168,336.6336634,819.8019802
14409678,Customer1,Driver128,Vehicle31,0.5,8009,0.44,1022.727273,1068.181818,2090.909091
14409679,Customer1,Driver116,Vehicle20,32,6344,98.565,120.6310556,122.6601735,243.2912291
14409686,Customer1,Driver128,Vehicle31,4.5,6828,15.325,167.0473083,169.004894,336.0522023
14409716,Customer1,Driver128,Vehicle31,21,6720,80.89,125.9735443,123.7483002,249.7218445
14409727,Customer1,Driver116,Vehicle20,8,5527,18.405,170.6058136,365.1181744,535.723988
14409740,Customer1,Driver116,Vehicle20,0.5,6072,0.825,1103.030303,4909.090909,6012.121212
14409747,Customer1,Driver116,Vehicle20,129,5952,412.625,87.29475916,86.27688579,173.571645
14409748,Customer1,Driver128,Vehicle31,7.5,6217,22.055,174.563591,159.1475856,333.7111766
14409760,Customer1,Driver128,Vehicle31,6,6572,18.175,178.2668501,170.5639615,348.8308116
14409780,Customer1,Driver128,Vehicle31,0.5,6666,0.525,1676.190476,1523.809524,3200
14409845,Customer1,Driver2,Vehicle0,22.5,7200,92.985,90.65978384,86.57310319,177.232887
14409847,Customer1,Driver2,Vehicle0,53.5,7197,204.28,96.68102604,92.71588016,189.3969062
14409851,Customer1,Driver2,Vehicle0,5,7447,9.695,188.7570913,187.7256318,376.4827231
14409858,Customer1,Driver2,Vehicle0,8,7380,23.79,172.7616646,169.3989071,342.1605717
14409881,Customer1,Driver2,Vehicle0,22,6007,87.995,121.029604,115.6883914,236.7179953
14409887,Customer1,Driver2,Vehicle0,11.5,6365,44.095,89.80610046,87.53826965,177.3443701
14409892,Customer1,Driver2,Vehicle0,52.5,9131,179.38,82.61790612,88.86163452,171.4795406
